,site,generation,date,time,temp,dew_point,feels_like,temp_min,temp_max,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_description,month,time_int
13031,WEETWOOD_ALES,0.0,2022-08-01,22:00:00,16.79,15.82,16.98,16.12,18.38,94,6.17,0.39,0.0,40,light rain,8,22.0
13032,WEETWOOD_ALES,0.0,2022-08-01,23:00:00,17.36,16.39,17.61,16.46,18.43,94,6.17,0.42,0.0,40,light rain,8,23.0
13033,WEETWOOD_ALES,0.0,2022-08-02,00:00:00,17.73,16.75,18.01,16.46,18.73,94,5.14,0.37,0.0,75,light rain,8,0.0
13034,WEETWOOD_ALES,0.0,2022-08-02,01:00:00,18.18,17.03,18.48,17.01,19.1,93,5.14,0.18,0.0,75,light rain,8,1.0
13035,WEETWOOD_ALES,0.0,2022-08-02,02:00:00,18.5,17.35,18.83,17.01,19.73,93,6.17,0.0,0.0,75,broken clouds,8,2.0
13036,WEETWOOD_ALES,0.0,2022-08-02,03:00:00,19.06,17.73,19.42,17.57,19.73,92,6.17,0.0,0.0,100,light rain,8,3.0
13037,WEETWOOD_ALES,0.0,2022-08-02,04:00:00,18.96,17.8,19.34,18.06,19.73,93,5.14,0.0,0.0,75,light rain,8,4.0
13038,WEETWOOD_ALES,0.0,2022-08-02,05:00:00,18.89,17.73,19.26,18.06,19.73,93,4.12,0.0,0.0,75,light rain,8,5.0
13039,WEETWOOD_ALES,0.0,2022-08-02,06:00:00,18.75,18.1,19.19,18.06,19.28,96,6.17,0.17,0.0,75,light rain,8,6.0
13040,WEETWOOD_ALES,0.0,2022-08-02,07:00:00,18.96,18.14,19.39,18.06,19.6,95,5.14,2.64,0.0,75,moderate rain,8,7.0
13041,WEETWOOD_ALES,0.0,2022-08-02,08:00:00,19.43,18.44,19.88,18.68,20.1,94,7.72,1.11,0.0,75,moderate rain,8,8.0
13042,WEETWOOD_ALES,0.0,2022-08-02,09:00:00,19.99,18.48,20.42,18.68,20.95,91,7.2,0.66,0.0,100,light rain,8,9.0
13043,WEETWOOD_ALES,0.0,2022-08-02,10:00:00,19.85,18.16,20.24,18.9,20.95,90,7.2,0.32,0.0,75,light rain,8,10.0
13044,WEETWOOD_ALES,0.0,2022-08-02,11:00:00,20.01,18.14,20.39,18.94,21.06,89,10.29,0.0,0.0,40,scattered clouds,8,11.0
13045,WEETWOOD_ALES,0.0,2022-08-02,12:00:00,21.49,18.67,21.89,20.05,22.4,84,10.29,0.11,0.0,40,light rain,8,12.0
13046,WEETWOOD_ALES,0.0,2022-08-02,13:00:00,23.19,18.52,23.52,20.77,25.1,75,10.8,0.0,0.0,75,broken clouds,8,13.0
13047,WEETWOOD_ALES,0.0,2022-08-02,14:00:00,23.43,17.87,23.68,21.33,24.81,71,9.77,0.0,0.0,75,broken clouds,8,14.0
13048,WEETWOOD_ALES,0.0,2022-08-02,15:00:00,23.38,17.6,23.6,21.72,25.0,70,12.35,0.0,0.0,40,scattered clouds,8,15.0
13049,WEETWOOD_ALES,0.0,2022-08-02,16:00:00,22.95,17.41,23.15,21.33,24.62,71,11.32,0.0,0.0,40,scattered clouds,8,16.0
13050,WEETWOOD_ALES,0.0,2022-08-02,17:00:00,22.95,17.85,23.21,20.77,24.62,73,9.77,0.0,0.0,40,scattered clouds,8,17.0
13051,WEETWOOD_ALES,0.0,2022-08-02,18:00:00,22.12,17.69,22.37,20.77,23.01,76,11.83,0.0,0.0,75,broken clouds,8,18.0
13052,WEETWOOD_ALES,0.0,2022-08-02,19:00:00,21.88,17.67,22.13,20.77,22.62,77,11.32,0.0,0.0,75,broken clouds,8,19.0
13053,WEETWOOD_ALES,0.0,2022-08-02,20:00:00,20.87,17.29,21.1,19.66,21.91,80,10.29,0.0,0.0,40,scattered clouds,8,20.0
13054,WEETWOOD_ALES,0.0,2022-08-02,21:00:00,20.25,17.08,20.47,19.19,21.21,82,5.66,0.0,0.0,20,few clouds,8,21.0
13055,WEETWOOD_ALES,0.0,2022-08-02,22:00:00,19.79,16.82,19.99,19.1,20.53,83,6.17,0.0,0.0,75,broken clouds,8,22.0
13056,WEETWOOD_ALES,0.0,2022-08-02,23:00:00,19.26,16.3,19.41,18.64,20.1,83,5.72,0.0,0.0,25,scattered clouds,8,23.0
13057,WEETWOOD_ALES,0.0,2022-08-03,00:00:00,19.56,16.78,19.76,18.9,20.1,84,6.69,0.0,0.0,40,scattered clouds,8,0.0
13058,WEETWOOD_ALES,0.0,2022-08-03,01:00:00,19.1,16.89,19.34,18.08,20.0,87,7.72,0.0,0.0,75,broken clouds,8,1.0
13059,WEETWOOD_ALES,0.0,2022-08-03,02:00:00,19.05,16.84,19.28,17.83,19.84,87,7.2,0.0,0.0,75,broken clouds,8,2.0
13060,WEETWOOD_ALES,0.0,2022-08-03,03:00:00,18.06,15.68,18.17,16.97,19.06,86,8.23,0.0,0.0,75,broken clouds,8,3.0
13061,WEETWOOD_ALES,0.0,2022-08-03,04:00:00,17.64,15.09,17.68,16.46,18.89,85,7.2,0.0,0.0,47,scattered clouds,8,4.0
13062,WEETWOOD_ALES,0.0,2022-08-03,05:00:00,17.12,14.58,17.11,15.86,18.34,85,5.14,0.0,0.0,75,broken clouds,8,5.0
13063,WEETWOOD_ALES,0.0,2022-08-03,06:00:00,17.44,14.52,17.41,16.72,17.79,83,3.09,0.0,0.0,40,scattered clouds,8,6.0
13064,WEETWOOD_ALES,0.0,2022-08-03,07:00:00,18.23,14.53,18.17,16.86,19.13,79,4.63,0.0,0.0,20,few clouds,8,7.0
13065,WEETWOOD_ALES,0.0,2022-08-03,08:00:00,19.36,13.97,19.21,17.83,19.84,71,6.69,0.0,0.0,40,scattered clouds,8,8.0
13066,WEETWOOD_ALES,0.0,2022-08-03,09:00:00,19.77,13.7,19.58,18.7,20.95,68,8.75,0.0,0.0,40,scattered clouds,8,9.0
13067,WEETWOOD_ALES,0.0,2022-08-03,10:00:00,20.77,13.48,20.55,19.23,22.03,63,7.2,0.0,0.0,40,scattered clouds,8,10.0
13068,WEETWOOD_ALES,0.0,2022-08-03,11:00:00,21.57,13.74,21.38,19.1,23.02,61,9.77,0.0,0.0,40,scattered clouds,8,11.0
13069,WEETWOOD_ALES,0.0,2022-08-03,12:00:00,21.99,13.09,21.73,20.05,24.13,57,10.29,0.0,0.0,40,scattered clouds,8,12.0
13070,WEETWOOD_ALES,0.0,2022-08-03,13:00:00,22.52,12.47,22.21,20.05,23.89,53,9.26,0.0,0.0,40,scattered clouds,8,13.0
13071,WEETWOOD_ALES,0.0,2022-08-03,14:00:00,22.33,12.01,21.98,20.05,24.13,52,7.72,0.0,0.0,40,scattered clouds,8,14.0
13072,WEETWOOD_ALES,0.0,2022-08-03,15:00:00,22.25,11.93,21.89,20.05,24.69,52,8.75,0.0,0.0,40,scattered clouds,8,15.0
13073,WEETWOOD_ALES,0.0,2022-08-03,16:00:00,21.74,11.75,21.35,19.49,24.45,53,8.23,0.0,0.0,40,scattered clouds,8,16.0
13074,WEETWOOD_ALES,0.0,2022-08-03,17:00:00,21.57,11.88,21.19,19.49,22.62,54,7.72,0.0,0.0,40,scattered clouds,8,17.0
13075,WEETWOOD_ALES,0.0,2022-08-03,18:00:00,20.08,12.08,19.71,19.1,21.36,60,6.17,0.0,0.0,20,few clouds,8,18.0
13076,WEETWOOD_ALES,0.0,2022-08-03,19:00:00,18.97,12.25,18.62,17.99,20.25,65,7.2,0.0,0.0,40,scattered clouds,8,19.0
13077,WEETWOOD_ALES,0.0,2022-08-03,20:00:00,17.72,12.18,17.38,16.68,19.13,70,5.66,0.0,0.0,40,scattered clouds,8,20.0
13078,WEETWOOD_ALES,0.0,2022-08-03,21:00:00,16.76,12.11,16.42,15.6,18.58,74,5.14,0.0,0.0,40,scattered clouds,8,21.0
13079,WEETWOOD_ALES,0.0,2022-08-03,22:00:00,15.88,12.25,15.59,14.45,17.47,79,5.14,0.0,0.0,40,scattered clouds,8,22.0
13080,WEETWOOD_ALES,0.0,2022-08-03,23:00:00,15.33,12.28,15.06,14.06,16.36,82,2.06,0.0,0.0,20,few clouds,8,23.0
13081,WEETWOOD_ALES,0.0,2022-08-04,00:00:00,14.99,11.95,14.69,13.34,16.77,82,2.06,0.0,0.0,20,few clouds,8,0.0
13082,WEETWOOD_ALES,0.0,2022-08-04,01:00:00,14.92,12.24,14.66,12.79,16.77,84,3.09,0.0,0.0,75,broken clouds,8,1.0
13083,WEETWOOD_ALES,0.0,2022-08-04,02:00:00,14.95,12.98,14.8,12.78,16.77,88,5.14,0.0,0.0,75,broken clouds,8,2.0
13084,WEETWOOD_ALES,0.0,2022-08-04,03:00:00,14.84,12.87,14.68,13.89,16.21,88,6.69,0.0,0.0,20,few clouds,8,3.0
13085,WEETWOOD_ALES,0.0,2022-08-04,04:00:00,14.49,12.35,14.27,13.06,15.73,87,7.2,0.0,0.0,75,broken clouds,8,4.0
13086,WEETWOOD_ALES,0.0,2022-08-04,05:00:00,14.41,12.1,14.15,13.06,15.73,86,7.2,0.0,0.0,40,scattered clouds,8,5.0
13087,WEETWOOD_ALES,0.0,2022-08-04,06:00:00,14.43,11.21,14.04,13.38,15.06,81,8.75,0.0,0.0,40,scattered clouds,8,6.0
13088,WEETWOOD_ALES,0.0,2022-08-04,07:00:00,14.64,10.26,14.12,14.06,15.8,75,7.2,0.0,0.0,40,light intensity drizzle,8,7.0
13089,WEETWOOD_ALES,0.0,2022-08-04,08:00:00,15.2,10.19,14.66,14.1,16.51,72,7.72,0.0,0.0,40,scattered clouds,8,8.0
13090,WEETWOOD_ALES,0.0,2022-08-04,09:00:00,16.6,10.23,16.04,14.66,17.78,66,7.2,0.0,0.0,40,scattered clouds,8,9.0
13091,WEETWOOD_ALES,0.0,2022-08-04,10:00:00,15.97,11.34,15.55,13.94,18.14,74,8.23,0.1,0.0,40,light rain,8,10.0
13092,WEETWOOD_ALES,0.0,2022-08-04,11:00:00,17.23,10.83,16.73,15.6,17.95,66,8.23,0.0,0.0,40,scattered clouds,8,11.0
13093,WEETWOOD_ALES,0.0,2022-08-04,12:00:00,18.09,10.7,17.57,15.6,19.45,62,7.72,0.0,0.0,40,scattered clouds,8,12.0
13094,WEETWOOD_ALES,0.0,2022-08-04,13:00:00,18.29,10.65,17.77,15.77,20.56,61,8.23,0.0,0.0,40,scattered clouds,8,13.0
13095,WEETWOOD_ALES,0.0,2022-08-04,14:00:00,18.3,9.38,17.65,15.77,20.56,56,8.23,0.0,0.0,40,scattered clouds,8,14.0
13096,WEETWOOD_ALES,0.0,2022-08-04,15:00:00,18.19,9.01,17.5,16.16,19.28,55,8.23,0.0,0.0,40,scattered clouds,8,15.0
13097,WEETWOOD_ALES,0.0,2022-08-04,16:00:00,18.15,8.7,17.43,16.16,19.28,54,7.2,0.0,0.0,20,few clouds,8,16.0
13098,WEETWOOD_ALES,0.0,2022-08-04,17:00:00,17.89,9.26,17.22,16.16,18.99,57,7.2,0.0,0.0,20,few clouds,8,17.0
13099,WEETWOOD_ALES,0.0,2022-08-04,18:00:00,17.2,8.87,16.49,16.06,18.3,58,6.17,0.0,0.0,20,few clouds,8,18.0
13100,WEETWOOD_ALES,0.0,2022-08-04,19:00:00,16.32,9.27,15.65,15.05,16.97,63,5.14,0.0,0.0,20,few clouds,8,19.0
13101,WEETWOOD_ALES,0.0,2022-08-04,20:00:00,14.56,9.16,13.9,13.34,15.73,70,4.12,0.0,0.0,40,scattered clouds,8,20.0
13102,WEETWOOD_ALES,0.0,2022-08-04,21:00:00,13.19,9.06,12.55,11.97,15.66,76,4.63,0.0,0.0,40,scattered clouds,8,21.0
13103,WEETWOOD_ALES,0.0,2022-08-04,22:00:00,12.9,9.35,12.31,11.12,14.66,79,3.6,0.0,0.0,40,scattered clouds,8,22.0
13104,WEETWOOD_ALES,0.0,2022-08-04,23:00:00,12.9,9.54,12.33,10.6,14.73,80,3.09,0.0,0.0,20,few clouds,8,23.0
13105,WEETWOOD_ALES,0.0,2022-08-05,00:00:00,13.07,9.7,12.52,11.12,14.73,80,3.6,0.0,0.0,40,scattered clouds,8,0.0
13106,WEETWOOD_ALES,0.0,2022-08-05,01:00:00,12.72,9.73,12.19,10.6,14.73,82,4.12,0.0,0.0,40,scattered clouds,8,1.0
13107,WEETWOOD_ALES,0.0,2022-08-05,02:00:00,12.13,10.03,11.67,10.6,14.1,87,2.76,0.0,0.0,54,broken clouds,8,2.0
13108,WEETWOOD_ALES,0.0,2022-08-05,03:00:00,11.9,9.46,11.37,10.05,14.1,85,3.09,0.0,0.0,20,few clouds,8,3.0
13109,WEETWOOD_ALES,0.0,2022-08-05,04:00:00,11.45,9.53,10.95,10.0,13.14,88,6.17,0.0,0.0,40,scattered clouds,8,4.0
13110,WEETWOOD_ALES,0.0,2022-08-05,05:00:00,11.34,9.43,10.83,9.79,12.88,88,7.2,0.11,0.0,75,light rain,8,5.0
13111,WEETWOOD_ALES,0.0,2022-08-05,06:00:00,11.29,9.55,10.8,10.31,12.88,89,3.09,0.0,0.0,75,shower rain,8,6.0
13112,WEETWOOD_ALES,0.0,2022-08-05,07:00:00,12.05,10.29,11.63,10.9,13.7,89,5.66,0.0,0.0,75,light rain,8,7.0
13113,WEETWOOD_ALES,0.0,2022-08-05,08:00:00,12.92,10.64,12.51,11.86,14.81,86,6.17,0.0,0.0,75,broken clouds,8,8.0
13114,WEETWOOD_ALES,0.0,2022-08-05,09:00:00,14.21,11.18,13.83,12.97,15.4,82,4.12,0.0,0.0,75,light intensity shower rain,8,9.0
13115,WEETWOOD_ALES,0.0,2022-08-05,10:00:00,14.95,11.15,14.54,13.64,16.51,78,6.17,0.16,0.0,75,light rain,8,10.0
13116,WEETWOOD_ALES,0.0,2022-08-05,11:00:00,15.63,10.81,15.15,14.64,17.01,73,7.2,0.22,0.0,75,light rain,8,11.0
13117,WEETWOOD_ALES,0.0,2022-08-05,12:00:00,17.16,10.99,16.68,15.75,18.17,67,7.72,0.24,0.0,75,light rain,8,12.0
13118,WEETWOOD_ALES,0.0,2022-08-05,13:00:00,17.34,11.38,16.91,15.22,19.45,68,7.72,0.13,0.0,75,light rain,8,13.0
13119,WEETWOOD_ALES,0.0,2022-08-05,14:00:00,17.89,10.03,17.3,15.77,19.62,60,7.72,0.0,0.0,75,broken clouds,8,14.0
13120,WEETWOOD_ALES,0.0,2022-08-05,15:00:00,17.73,9.87,17.13,15.6,19.54,60,7.2,0.0,0.0,40,scattered clouds,8,15.0
13121,WEETWOOD_ALES,0.0,2022-08-05,16:00:00,17.69,9.84,17.08,15.6,20.0,60,8.75,0.0,0.0,40,scattered clouds,8,16.0
13122,WEETWOOD_ALES,0.0,2022-08-05,17:00:00,17.23,9.16,16.55,15.6,18.51,59,7.72,0.0,0.0,40,scattered clouds,8,17.0
13123,WEETWOOD_ALES,0.0,2022-08-05,18:00:00,16.69,8.65,15.96,15.6,17.4,59,6.17,0.0,0.0,20,few clouds,8,18.0
13124,WEETWOOD_ALES,0.0,2022-08-05,19:00:00,15.83,8.33,15.06,14.64,16.42,61,6.17,0.0,0.0,20,few clouds,8,19.0
13125,WEETWOOD_ALES,0.0,2022-08-05,20:00:00,13.94,8.56,13.22,12.83,15.06,70,2.57,0.0,0.0,20,few clouds,8,20.0
13126,WEETWOOD_ALES,0.0,2022-08-05,21:00:00,12.78,8.47,12.07,11.42,14.73,75,5.14,0.0,0.0,0,sky is clear,8,21.0
13127,WEETWOOD_ALES,0.0,2022-08-05,22:00:00,11.95,8.43,11.26,9.49,14.73,79,4.12,0.0,0.0,0,sky is clear,8,22.0
13128,WEETWOOD_ALES,0.0,2022-08-05,23:00:00,11.23,8.45,10.58,8.38,14.66,83,4.12,0.0,0.0,0,sky is clear,8,23.0
13129,WEETWOOD_ALES,0.0,2022-08-06,00:00:00,10.88,8.29,10.22,7.83,14.1,84,2.57,0.0,0.0,20,few clouds,8,0.0
13130,WEETWOOD_ALES,0.0,2022-08-06,01:00:00,10.1,8.04,9.44,7.83,12.73,87,2.06,0.0,0.0,20,few clouds,8,1.0
13131,WEETWOOD_ALES,0.0,2022-08-06,02:00:00,9.46,7.74,7.81,7.78,11.77,89,3.09,0.0,0.0,20,few clouds,8,2.0
13132,WEETWOOD_ALES,0.0,2022-08-06,03:00:00,9.2,7.65,7.5,6.16,12.03,90,3.09,0.0,0.0,35,scattered clouds,8,3.0
13133,WEETWOOD_ALES,0.0,2022-08-06,04:00:00,9.01,7.3,7.6,5.6,12.73,89,2.57,0.0,0.0,20,few clouds,8,4.0
13134,WEETWOOD_ALES,0.0,2022-08-06,05:00:00,8.47,7.09,7.86,6.16,11.73,91,1.54,0.0,0.0,0,sky is clear,8,5.0
13135,WEETWOOD_ALES,0.0,2022-08-06,06:00:00,9.84,8.44,8.96,7.78,11.73,91,2.06,0.0,0.0,20,few clouds,8,6.0
13136,WEETWOOD_ALES,0.0,2022-08-06,07:00:00,12.12,9.5,11.58,10.86,14.6,84,1.54,0.0,0.0,75,broken clouds,8,7.0
13137,WEETWOOD_ALES,0.0,2022-08-06,08:00:00,14.39,10.99,13.97,12.95,15.8,80,1.54,0.0,0.0,40,scattered clouds,8,8.0
13138,WEETWOOD_ALES,0.0,2022-08-06,09:00:00,16.66,10.95,16.18,15.06,17.59,69,3.6,0.0,0.0,40,scattered clouds,8,9.0
13139,WEETWOOD_ALES,0.0,2022-08-06,10:00:00,17.41,10.54,16.88,15.77,18.89,64,6.17,0.0,0.0,75,broken clouds,8,10.0
13140,WEETWOOD_ALES,0.0,2022-08-06,11:00:00,18.43,10.53,17.9,15.77,20.0,60,6.69,0.0,0.0,40,scattered clouds,8,11.0
13141,WEETWOOD_ALES,0.0,2022-08-06,12:00:00,18.81,10.64,18.29,16.33,20.4,59,6.17,0.0,0.0,40,scattered clouds,8,12.0
13142,WEETWOOD_ALES,0.0,2022-08-06,13:00:00,19.42,10.95,18.93,17.01,20.95,58,5.66,0.0,0.0,40,scattered clouds,8,13.0
13143,WEETWOOD_ALES,0.0,2022-08-06,14:00:00,19.73,10.98,19.25,17.44,20.95,57,6.17,0.0,0.0,20,few clouds,8,14.0
13144,WEETWOOD_ALES,0.0,2022-08-06,15:00:00,19.79,9.95,19.21,17.44,20.95,53,6.17,0.0,0.0,20,few clouds,8,15.0
13145,WEETWOOD_ALES,0.0,2022-08-06,16:00:00,19.88,10.03,19.31,18.6,20.95,53,5.66,0.0,0.0,20,few clouds,8,16.0
13146,WEETWOOD_ALES,0.0,2022-08-06,17:00:00,19.66,10.38,19.12,17.44,20.95,55,5.66,0.0,0.0,20,few clouds,8,17.0
13147,WEETWOOD_ALES,0.0,2022-08-06,18:00:00,18.74,11.07,18.26,17.23,19.84,61,5.14,0.0,0.0,0,sky is clear,8,18.0
13148,WEETWOOD_ALES,0.0,2022-08-06,19:00:00,17.65,11.0,17.17,16.72,18.3,65,5.14,0.0,0.0,0,sky is clear,8,19.0
13149,WEETWOOD_ALES,0.0,2022-08-06,20:00:00,15.65,9.99,15.07,14.45,17.06,69,4.12,0.0,0.0,20,few clouds,8,20.0
13150,WEETWOOD_ALES,0.0,2022-08-06,21:00:00,14.18,10.4,13.69,12.79,16.33,78,3.09,0.0,0.0,0,sky is clear,8,21.0
13151,WEETWOOD_ALES,0.0,2022-08-06,22:00:00,13.41,10.4,12.95,11.67,15.22,82,2.06,0.0,0.0,0,sky is clear,8,22.0
13152,WEETWOOD_ALES,0.0,2022-08-06,23:00:00,12.34,9.89,11.85,10.01,14.66,85,1.54,0.0,0.0,0,sky is clear,8,23.0
13153,WEETWOOD_ALES,0.0,2022-08-07,00:00:00,12.01,9.92,11.54,10.0,14.1,87,1.54,0.0,0.0,0,sky is clear,8,0.0
13154,WEETWOOD_ALES,0.0,2022-08-07,01:00:00,11.46,9.71,10.99,9.49,13.55,89,2.06,0.0,0.0,20,few clouds,8,1.0
13155,WEETWOOD_ALES,0.0,2022-08-07,02:00:00,10.65,9.24,10.15,9.75,12.88,91,2.06,0.0,0.0,37,scattered clouds,8,2.0
13156,WEETWOOD_ALES,0.0,2022-08-07,03:00:00,10.56,9.15,10.05,9.19,13.55,91,2.06,0.0,0.0,79,broken clouds,8,3.0
13157,WEETWOOD_ALES,0.0,2022-08-07,04:00:00,10.57,9.16,10.06,8.38,14.1,91,1.03,0.0,0.0,84,broken clouds,8,4.0
13158,WEETWOOD_ALES,0.0,2022-08-07,05:00:00,10.61,9.04,10.08,7.83,14.1,90,2.06,0.0,0.0,20,few clouds,8,5.0
13159,WEETWOOD_ALES,0.0,2022-08-07,06:00:00,11.78,10.36,11.39,10.0,14.66,91,2.06,0.0,0.0,20,few clouds,8,6.0
13160,WEETWOOD_ALES,0.0,2022-08-07,07:00:00,14.8,11.39,14.42,11.67,17.37,80,3.6,0.0,0.0,20,few clouds,8,7.0
13161,WEETWOOD_ALES,0.0,2022-08-07,08:00:00,16.94,12.48,16.65,14.97,19.04,75,5.66,0.0,0.0,40,scattered clouds,8,8.0
13162,WEETWOOD_ALES,0.0,2022-08-07,09:00:00,17.87,12.33,17.54,16.33,19.13,70,6.17,0.0,0.0,40,scattered clouds,8,9.0
13163,WEETWOOD_ALES,0.0,2022-08-07,10:00:00,18.81,12.1,18.44,16.88,20.8,65,6.17,0.0,0.0,40,scattered clouds,8,10.0
13164,WEETWOOD_ALES,0.0,2022-08-07,11:00:00,20.07,12.32,19.73,18.53,21.82,61,6.17,0.0,0.0,40,scattered clouds,8,11.0
13165,WEETWOOD_ALES,0.0,2022-08-07,12:00:00,20.74,12.45,20.41,17.99,22.95,59,7.2,0.0,0.0,20,few clouds,8,12.0
13166,WEETWOOD_ALES,0.0,2022-08-07,13:00:00,20.89,12.59,20.58,19.25,23.34,59,6.69,0.0,0.0,20,few clouds,8,13.0
13167,WEETWOOD_ALES,0.0,2022-08-07,14:00:00,21.29,12.96,21.02,18.55,23.17,59,8.23,0.0,0.0,20,few clouds,8,14.0
13168,WEETWOOD_ALES,0.0,2022-08-07,15:00:00,21.54,12.93,21.26,19.79,23.17,58,7.2,0.0,0.0,20,few clouds,8,15.0
13169,WEETWOOD_ALES,0.0,2022-08-07,16:00:00,21.14,13.08,20.88,19.49,22.62,60,6.69,0.0,0.0,0,sky is clear,8,16.0
13170,WEETWOOD_ALES,0.0,2022-08-07,17:00:00,20.42,13.15,20.16,18.6,21.84,63,7.2,0.0,0.0,0,sky is clear,8,17.0
13171,WEETWOOD_ALES,0.0,2022-08-07,18:00:00,19.68,12.45,19.35,17.57,20.56,63,6.17,0.0,0.0,0,sky is clear,8,18.0
13172,WEETWOOD_ALES,0.0,2022-08-07,19:00:00,18.41,12.63,18.11,17.27,19.54,69,4.12,0.0,0.0,20,few clouds,8,19.0
13173,WEETWOOD_ALES,0.0,2022-08-07,20:00:00,16.73,12.68,16.47,15.57,17.88,77,2.57,0.0,0.0,75,broken clouds,8,20.0
13174,WEETWOOD_ALES,0.0,2022-08-07,21:00:00,15.62,12.56,15.38,13.94,17.32,82,1.54,0.0,0.0,20,few clouds,8,21.0
13175,WEETWOOD_ALES,0.0,2022-08-07,22:00:00,14.55,12.41,14.33,13.64,16.21,87,1.03,0.0,0.0,20,few clouds,8,22.0
13176,WEETWOOD_ALES,0.0,2022-08-07,23:00:00,14.01,12.06,13.76,12.95,16.06,88,1.03,0.0,0.0,0,sky is clear,8,23.0
13177,WEETWOOD_ALES,0.0,2022-08-08,00:00:00,13.35,11.75,13.09,11.68,16.06,90,2.06,0.0,0.0,0,sky is clear,8,0.0
13178,WEETWOOD_ALES,0.0,2022-08-08,01:00:00,12.66,11.4,12.38,11.42,14.73,92,0.51,0.0,0.0,17,few clouds,8,1.0
13179,WEETWOOD_ALES,0.0,2022-08-08,02:00:00,11.93,10.83,11.61,10.86,14.1,93,0.0,0.0,0.0,25,scattered clouds,8,2.0
13180,WEETWOOD_ALES,0.0,2022-08-08,03:00:00,11.64,10.71,11.31,10.31,14.1,94,0.51,0.0,0.0,35,scattered clouds,8,3.0
13181,WEETWOOD_ALES,0.0,2022-08-08,04:00:00,11.45,10.52,11.11,10.18,13.58,94,1.03,0.0,0.0,43,haze,8,4.0
13182,WEETWOOD_ALES,0.0,2022-08-08,05:00:00,11.25,10.48,10.91,9.75,13.7,95,0.51,0.0,0.0,40,scattered clouds,8,5.0
13183,WEETWOOD_ALES,0.0,2022-08-08,06:00:00,12.26,11.64,12.05,10.73,14.45,96,1.03,0.0,0.0,75,broken clouds,8,6.0
13184,WEETWOOD_ALES,0.0,2022-08-08,07:00:00,14.13,13.02,14.03,12.4,16.21,93,0.51,0.0,0.0,40,scattered clouds,8,7.0
13185,WEETWOOD_ALES,0.0,2022-08-08,08:00:00,16.02,14.21,16.0,14.62,17.93,89,1.03,0.0,0.0,75,broken clouds,8,8.0
13186,WEETWOOD_ALES,0.0,2022-08-08,09:00:00,18.19,14.49,18.13,17.06,18.73,79,2.06,0.0,0.0,40,scattered clouds,8,9.0
13187,WEETWOOD_ALES,0.0,2022-08-08,10:00:00,20.15,14.95,20.1,18.06,21.51,72,2.06,0.1,0.0,40,light rain,8,10.0
13188,WEETWOOD_ALES,0.0,2022-08-08,11:00:00,20.91,14.56,20.81,19.73,23.48,67,2.57,0.0,0.0,40,scattered clouds,8,11.0
13189,WEETWOOD_ALES,0.0,2022-08-08,12:00:00,22.6,14.19,22.46,20.22,25.1,59,2.57,0.0,0.0,40,scattered clouds,8,12.0
13190,WEETWOOD_ALES,0.0,2022-08-08,13:00:00,22.88,13.37,22.66,21.46,25.0,55,3.6,0.0,0.0,40,scattered clouds,8,13.0
13191,WEETWOOD_ALES,0.0,2022-08-08,14:00:00,24.19,14.02,24.05,20.22,26.84,53,6.17,0.0,0.0,40,scattered clouds,8,14.0
13192,WEETWOOD_ALES,0.0,2022-08-08,15:00:00,23.61,13.48,23.41,20.77,25.4,53,5.66,0.0,0.0,40,scattered clouds,8,15.0
13193,WEETWOOD_ALES,0.0,2022-08-08,16:00:00,23.84,13.1,23.61,20.22,25.4,51,6.69,0.0,0.0,20,few clouds,8,16.0
13194,WEETWOOD_ALES,0.0,2022-08-08,17:00:00,23.15,12.76,22.88,20.6,24.84,52,5.66,0.0,0.0,0,sky is clear,8,17.0
13195,WEETWOOD_ALES,0.0,2022-08-08,18:00:00,22.21,12.75,21.92,19.49,23.34,55,4.63,0.0,0.0,0,sky is clear,8,18.0
13196,WEETWOOD_ALES,0.0,2022-08-08,19:00:00,20.34,13.07,20.07,18.38,21.64,63,3.6,0.0,0.0,0,sky is clear,8,19.0
13197,WEETWOOD_ALES,0.0,2022-08-08,20:00:00,17.97,12.85,17.7,16.88,20.06,72,3.09,0.0,0.0,0,sky is clear,8,20.0
13198,WEETWOOD_ALES,0.0,2022-08-08,21:00:00,16.38,12.73,16.14,15.22,19.06,79,2.06,0.0,0.0,0,sky is clear,8,21.0
13199,WEETWOOD_ALES,0.0,2022-08-08,22:00:00,15.1,12.24,14.83,13.64,17.06,83,2.06,0.0,0.0,0,sky is clear,8,22.0
13200,WEETWOOD_ALES,0.0,2022-08-08,23:00:00,13.67,11.37,13.34,12.23,15.75,86,2.06,0.0,0.0,0,sky is clear,8,23.0
13201,WEETWOOD_ALES,0.0,2022-08-09,00:00:00,12.73,10.8,12.36,11.12,15.1,88,1.54,0.0,0.0,0,sky is clear,8,0.0
13202,WEETWOOD_ALES,0.0,2022-08-09,01:00:00,11.88,10.29,11.47,10.57,13.99,90,1.03,0.0,0.0,0,sky is clear,8,1.0
13203,WEETWOOD_ALES,0.0,2022-08-09,02:00:00,11.48,10.23,11.09,10.06,14.08,92,1.03,0.0,0.0,52,broken clouds,8,2.0
13204,WEETWOOD_ALES,0.0,2022-08-09,03:00:00,10.79,9.7,10.35,9.06,12.99,93,2.06,0.0,0.0,96,fog,8,3.0
